,車站種類,車站編號,車站名稱,村里數量,納稅單位,綜合所得總額,所得平均,戶數,人口,男性人口,女性人口,0-14歲人口,15-64歲人口,65歲以上人口,15-19歲人口,20-24歲人口,25-29歲人口,30-34歲人口,35-39歲人口,40-44歲人口,45-49歲人口,50-54歲人口,55-59歲人口,60-64歲人口,博士人口,碩士人口,大學院校人口,專科人口,高中職人口,國中初職人口,小學人口,不識字人口,未婚人口,有偶人口,出生數,死亡數,遷入人口,遷出人口
263,ty_mrt,BRH08,桃園捷運迴龍站站,51,25093.0,2005275.0,1382.0,32315.0,87083.0,42870.0,44216.0,11713.0,65898.0,9473.0,4707.0,5801.0,6705.0,6799.0,8443.0,7992.0,6257.0,6253.0,6721.0,6226.0,266.0,3706.0,20466.0,8627.0,24084.0,11462.0,6351.0,343.0,39180.0,37138.0,733.0,418.0,3640.0,3444.0
264,ty_mrt,O01,桃園捷運山子頂站,19,9435.0,783645.0,545.0,11914.0,34724.0,17393.0,17331.0,5132.0,25539.0,4051.0,1938.0,2312.0,2627.0,2793.0,3413.0,3025.0,2492.0,2368.0,2374.0,2200.0,107.0,1473.0,8210.0,3334.0,10013.0,3531.0,2705.0,158.0,14899.0,15283.0,390.0,203.0,1476.0,1304.0
265,ty_mrt,O02,桃園捷運南勢站,27,12799.0,1085666.0,794.0,15848.0,46161.0,23090.0,23073.0,6608.0,33911.0,5641.0,2605.0,3090.0,3426.0,3671.0,4517.0,3997.0,3293.0,3116.0,3219.0,2977.0,145.0,2132.0,11243.0,4566.0,13255.0,4391.0,3531.0,212.0,19869.0,20423.0,495.0,250.0,1810.0,1691.0
266,ty_mrt,O03,桃園捷運平鎮站,60,28017.0,2705056.0,1996.0,36742.0,99564.0,49089.0,50476.0,15052.0,71834.0,12681.0,5514.0,6392.0,7172.0,7409.0,9079.0,8468.0,7151.0,7036.0,7103.0,6507.0,641.0,6727.0,26596.0,10259.0,26024.0,7681.0,6088.0,382.0,43769.0,43493.0,1000.0,534.0,4476.0,4202.0
267,ty_mrt,O04,桃園捷運褒忠祠站,54,24902.0,2422192.0,1808.0,32722.0,88216.0,43449.0,44768.0,13124.0,63661.0,11434.0,4901.0,5710.0,6368.0,6465.0,7885.0,7413.0,6346.0,6366.0,6400.0,5804.0,578.0,6054.0,23772.0,9110.0,22996.0,6741.0,5380.0,354.0,38725.0,38526.0,876.0,473.0,3915.0,3790.0
268,ty_mrt,O05,桃園捷運中壢高中站,50,23461.0,2310974.0,1694.0,31158.0,83094.0,40817.0,42276.0,12401.0,60051.0,10645.0,4627.0,5419.0,6003.0,6065.0,7335.0,6968.0,6067.0,6107.0,6061.0,5394.0,570.0,5859.0,22617.0,8641.0,21531.0,6167.0,4886.0,328.0,36560.0,36227.0,824.0,446.0,3816.0,3577.0
269,ty_mrt,O06,桃園捷運環北站,56,27116.0,2666525.0,1900.0,36217.0,96116.0,47080.0,49033.0,15112.0,69047.0,11955.0,5290.0,6102.0,6766.0,7080.0,8665.0,8267.0,7042.0,6895.0,6817.0,6122.0,666.0,6746.0,25947.0,9993.0,24531.0,7057.0,5580.0,377.0,42583.0,41735.0,958.0,499.0,4343.0,4014.0
270,ty_mrt,O07,桃園捷運新街站,69,32573.0,3125234.0,2296.0,43808.0,115744.0,56618.0,59122.0,17521.0,83683.0,14535.0,6401.0,7391.0,8264.0,8569.0,10321.0,10021.0,8708.0,8464.0,8311.0,7238.0,766.0,7782.0,30869.0,12102.0,30010.0,8989.0,7052.0,498.0,50871.0,50018.0,1136.0,642.0,4966.0,4462.0
271,ty_mrt,O08,桃園捷運忠福站,54,25053.0,2407608.0,1795.0,33663.0,88741.0,43352.0,45386.0,13441.0,64185.0,11107.0,4900.0,5736.0,6320.0,6516.0,7834.0,7593.0,6682.0,6619.0,6449.0,5544.0,603.0,5938.0,23706.0,9280.0,22876.0,6951.0,5427.0,405.0,39091.0,38270.0,847.0,494.0,3606.0,3201.0
272,ty_mrt,O09,桃園捷運文化站,36,19489.0,1849113.0,1187.0,25973.0,69752.0,34219.0,35531.0,10522.0,51317.0,7909.0,3952.0,4667.0,5032.0,5247.0,6442.0,6196.0,5415.0,5234.0,4999.0,4139.0,400.0,4194.0,18162.0,7022.0,18533.0,5916.0,4518.0,372.0,30601.0,30139.0,707.0,391.0,2908.0,2393.0
273,ty_mrt,O10,桃園捷運龍山站,36,19917.0,1880736.0,1168.0,26352.0,71508.0,35094.0,36414.0,10929.0,52686.0,7892.0,4234.0,4850.0,5052.0,5247.0,6645.0,6417.0,5704.0,5278.0,5009.0,4259.0,357.0,4295.0,18483.0,7146.0,18833.0,6271.0,4710.0,383.0,31644.0,30604.0,714.0,367.0,3067.0,2591.0
274,ty_mrt,O11,桃園捷運龍安站,40,21928.0,2112091.0,1326.0,28645.0,77687.0,38118.0,39571.0,11579.0,57044.0,9063.0,4624.0,5280.0,5477.0,5550.0,7073.0,6846.0,6190.0,5797.0,5503.0,4711.0,398.0,4929.0,20438.0,7905.0,19972.0,6686.0,5231.0,436.0,34401.0,33468.0,744.0,399.0,3370.0,2891.0
275,ty_mrt,O12,桃園捷運中福站,66,34707.0,3543056.0,2310.0,46526.0,122123.0,59294.0,62828.0,18620.0,88456.0,15046.0,7332.0,8068.0,8185.0,8259.0,10610.0,10918.0,9847.0,9231.0,8546.0,7462.0,670.0,8377.0,32725.0,13036.0,30160.0,9853.0,7902.0,601.0,54301.0,52443.0,1129.0,657.0,5524.0,4714.0
276,ty_mrt,O13,桃園捷運埔子站,70,39383.0,4113559.0,2496.0,52882.0,137188.0,66432.0,70755.0,20732.0,100318.0,16137.0,8384.0,9314.0,9255.0,9149.0,11800.0,12249.0,11378.0,10848.0,9745.0,8199.0,746.0,9474.0,37191.0,15009.0,34083.0,10857.0,8259.0,648.0,60890.0,58982.0,1261.0,700.0,6236.0,5077.0
277,ty_mrt,O14,桃園捷運大興西路站,63,34901.0,3689417.0,2265.0,46557.0,121141.0,58438.0,62702.0,18623.0,88203.0,14315.0,7410.0,8242.0,8143.0,8004.0,10347.0,10815.0,10000.0,9514.0,8545.0,7181.0,664.0,8509.0,33132.0,13382.0,29626.0,9289.0,7192.0,558.0,53900.0,52265.0,1105.0,613.0,5649.0,4381.0
278,ty_mrt,O15,桃園捷運大檜溪站,56,29775.0,3135920.0,1990.0,39909.0,103833.0,50122.0,53710.0,15940.0,75240.0,12653.0,6344.0,6968.0,6925.0,6814.0,8807.0,9223.0,8500.0,8155.0,7306.0,6196.0,547.0,7027.0,27967.0,11456.0,25605.0,8212.0,6430.0,498.0,46157.0,44608.0,948.0,555.0,4860.0,3861.0
279,train,0980,台鐵南港站,51,36105.0,4273928.0,2011.0,43545.0,110416.0,53424.0,56989.0,15012.0,79277.0,16123.0,5206.0,6291.0,6962.0,7768.0,10148.0,9755.0,8278.0,8459.0,8493.0,7916.0,1100.0,9604.0,32850.0,12984.0,23359.0,7310.0,7525.0,491.0,47166.0,50567.0,990.0,634.0,5140.0,6213.0
280,train,0990,台鐵松山站,86,58900.0,7661270.0,3821.0,70171.0,174060.0,82571.0,91489.0,23012.0,118223.0,32825.0,7654.0,8926.0,9802.0,11140.0,14679.0,14547.0,13017.0,12894.0,12875.0,12692.0,2155.0,19125.0,57810.0,20359.0,32657.0,8916.0,9237.0,545.0,72827.0,81032.0,1431.0,1150.0,8165.0,10189.0
281,train,1000,台鐵台北站,168,88026.0,10804212.0,6688.0,114138.0,268341.0,127855.0,140493.0,35346.0,182007.0,50991.0,11367.0,13404.0,14842.0,16811.0,22584.0,22697.0,19826.0,19836.0,20414.0,20254.0,3627.0,26559.0,80463.0,29591.0,55729.0,18657.0,16960.0,1009.0,114613.0,118474.0,2110.0,2036.0,15228.0,17403.0
282,train,1010,台鐵萬華站,141,66433.0,7408304.0,5175.0,88268.0,214293.0,103529.0,110772.0,27732.0,148475.0,38089.0,9774.0,11460.0,12606.0,13613.0,18011.0,18497.0,16357.0,16077.0,16354.0,15733.0,2262.0,18401.0,59837.0,23572.0,47790.0,17408.0,15799.0,1109.0,91802.0,94187.0,1637.0,1557.0,11271.0,12170.0
283,train,0950,台鐵五堵站,34,15041.0,1383114.0,1047.0,20699.0,49223.0,24116.0,25108.0,5661.0,37162.0,6401.0,2672.0,3318.0,3453.0,3039.0,3838.0,4162.0,4180.0,4669.0,4286.0,3543.0,218.0,2680.0,12579.0,6044.0,13217.0,4951.0,3552.0,268.0,21153.0,21072.0,345.0,308.0,2398.0,1816.0
284,train,0960,台鐵汐止站,36,17771.0,1675103.0,1149.0,24603.0,56503.0,27448.0,29056.0,6064.0,43102.0,7340.0,2947.0,3844.0,3924.0,3448.0,4439.0,4891.0,4915.0,5551.0,5093.0,4048.0,277.0,3249.0,15041.0,7165.0,15086.0,5499.0,3788.0,285.0,24010.0,24407.0,392.0,347.0,2977.0,2211.0
285,train,0970,台鐵汐科站,39,19720.0,1913797.0,1290.0,27009.0,61628.0,29913.0,31715.0,6396.0,46992.0,8243.0,3100.0,4131.0,4330.0,3778.0,4777.0,5322.0,5297.0,5970.0,5688.0,4599.0,344.0,3803.0,16804.0,7887.0,16105.0,5819.0,4120.0,290.0,25957.0,27032.0,416.0,376.0,3406.0,2522.0
286,train,1020,台鐵板橋站,165,70993.0,6557608.0,5218.0,96454.0,248749.0,121356.0,127405.0,31333.0,179741.0,37685.0,12181.0,14204.0,16270.0,17407.0,22535.0,22873.0,18998.0,17734.0,18521.0,19032.0,1174.0,14960.0,61545.0,27830.0,61972.0,27196.0,21036.0,1321.0,108637.0,108198.0,1788.0,1510.0,9542.0,9034.0
287,train,1030,台鐵浮洲站,149,67769.0,5956423.0,4534.0,89866.0,237943.0,116401.0,121548.0,30486.0,175079.0,32391.0,12246.0,14735.0,16699.0,17306.0,21731.0,21285.0,17496.0,17280.0,18330.0,17972.0,1007.0,13095.0,58515.0,25999.0,61439.0,27040.0,18979.0,1080.0,105154.0,102864.0,1774.0,1326.0,8943.0,8817.0
288,train,1040,台鐵樹林站,71,34578.0,2900202.0,2026.0,45007.0,121964.0,60172.0,61797.0,15838.0,91691.0,14442.0,6601.0,8210.0,9148.0,9061.0,10985.0,10710.0,8953.0,9247.0,9783.0,8984.0,383.0,5784.0,29006.0,12552.0,33217.0,14749.0,9736.0,537.0,54563.0,52021.0,946.0,670.0,4722.0,4647.0
289,train,1050,台鐵南樹林站,41,20448.0,1727790.0,1178.0,26173.0,72363.0,35902.0,36464.0,9576.0,54268.0,8526.0,4177.0,5028.0,5433.0,5153.0,6359.0,6430.0,5490.0,5474.0,5655.0,5071.0,215.0,3218.0,16753.0,7304.0,20438.0,8507.0,5930.0,323.0,32423.0,30880.0,560.0,411.0,2619.0,2811.0
290,train,1060,台鐵山佳站,22,10626.0,962413.0,634.0,13755.0,37094.0,18375.0,18719.0,5416.0,27472.0,4206.0,2115.0,2412.0,2606.0,2580.0,3374.0,3533.0,2979.0,2744.0,2700.0,2430.0,177.0,1881.0,8828.0,3742.0,9944.0,4141.0,2745.0,172.0,16357.0,16307.0,301.0,205.0,1580.0,1559.0
291,train,1070,台鐵鶯歌站,25,12352.0,1161836.0,726.0,17996.0,47767.0,23415.0,24346.0,7729.0,34589.0,5449.0,2765.0,3037.0,3156.0,3180.0,4231.0,4536.0,3821.0,3481.0,3371.0,3008.0,273.0,2720.0,11514.0,4712.0,12006.0,5264.0,3271.0,228.0,21537.0,20476.0,392.0,281.0,2372.0,2072.0
292,train,7290,台鐵福隆站,3,223.0,15943.0,77.0,419.0,1130.0,574.0,556.0,65.0,790.0,276.0,50.0,54.0,52.0,61.0,77.0,83.0,103.0,115.0,109.0,85.0,0.0,20.0,168.0,78.0,292.0,219.0,231.0,54.0,356.0,549.0,4.0,18.0,18.0,39.0
293,train,7300,台鐵貢寮站,3,223.0,15943.0,77.0,419.0,1130.0,574.0,556.0,65.0,790.0,276.0,50.0,54.0,52.0,61.0,77.0,83.0,103.0,115.0,109.0,85.0,0.0,20.0,168.0,78.0,292.0,219.0,231.0,54.0,356.0,549.0,4.0,18.0,18.0,39.0
294,train,7310,台鐵雙溪站,8,464.0,37081.0,258.0,928.0,2081.0,1124.0,956.0,146.0,1382.0,554.0,82.0,109.0,119.0,94.0,124.0,137.0,146.0,186.0,201.0,185.0,5.0,55.0,320.0,152.0,503.0,406.0,367.0,120.0,742.0,888.0,7.0,35.0,51.0,99.0
295,train,7320,台鐵牡丹站,6,366.0,30073.0,208.0,736.0,1667.0,897.0,770.0,122.0,1104.0,442.0,65.0,87.0,93.0,74.0,96.0,114.0,118.0,151.0,160.0,146.0,3.0,45.0,251.0,116.0,398.0,332.0,297.0,98.0,598.0,696.0,5.0,24.0,39.0,83.0
296,train,7330,台鐵三貂嶺站,5,111.0,9593.0,152.0,249.0,556.0,311.0,244.0,29.0,392.0,136.0,18.0,22.0,32.0,34.0,33.0,39.0,38.0,60.0,56.0,62.0,0.0,14.0,65.0,34.0,146.0,132.0,106.0,24.0,195.0,228.0,3.0,9.0,15.0,21.0
297,train,7331,台鐵大華站,4,102.0,6789.0,89.0,282.0,556.0,313.0,241.0,27.0,358.0,170.0,20.0,19.0,17.0,23.0,24.0,34.0,49.0,60.0,55.0,55.0,0.0,9.0,53.0,44.0,157.0,129.0,105.0,32.0,169.0,246.0,1.0,14.0,20.0,32.0
298,train,7332,台鐵十分站,6,161.0,10967.0,139.0,434.0,857.0,476.0,380.0,43.0,554.0,258.0,27.0,33.0,38.0,37.0,43.0,58.0,70.0,82.0,85.0,81.0,0.0,12.0,87.0,68.0,253.0,194.0,150.0,48.0,265.0,379.0,2.0,20.0,30.0,39.0
299,train,7333,台鐵望古站,7,212.0,14768.0,167.0,518.0,1061.0,580.0,483.0,58.0,687.0,314.0,37.0,42.0,49.0,44.0,59.0,72.0,79.0,101.0,108.0,97.0,0.0,17.0,113.0,83.0,314.0,230.0,182.0,61.0,342.0,459.0,4.0,24.0,35.0,45.0
300,train,7334,台鐵嶺腳站,7,192.0,12628.0,160.0,423.0,872.0,478.0,397.0,51.0,578.0,242.0,28.0,32.0,48.0,39.0,51.0,56.0,61.0,79.0,101.0,82.0,0.0,15.0,100.0,70.0,252.0,193.0,149.0,39.0,295.0,375.0,4.0,17.0,29.0,35.0
301,train,7335,台鐵平溪站,8,216.0,14760.0,191.0,509.0,1027.0,568.0,462.0,57.0,675.0,294.0,31.0,36.0,53.0,45.0,58.0,64.0,72.0,98.0,119.0,99.0,1.0,17.0,111.0,82.0,286.0,232.0,190.0,47.0,331.0,461.0,4.0,20.0,34.0,39.0
302,train,7336,台鐵青桐站,7,204.0,13903.0,166.0,473.0,972.0,537.0,438.0,56.0,638.0,277.0,31.0,35.0,49.0,43.0,52.0,61.0,70.0,92.0,111.0,93.0,1.0,16.0,103.0,78.0,269.0,220.0,181.0,45.0,317.0,430.0,4.0,19.0,30.0,37.0
303,train,7350,台鐵猴硐站,10,1284.0,100912.0,243.0,1725.0,4369.0,2208.0,2161.0,436.0,3157.0,777.0,230.0,272.0,321.0,293.0,310.0,314.0,318.0,390.0,382.0,330.0,4.0,109.0,739.0,382.0,1203.0,766.0,589.0,113.0,1819.0,1727.0,28.0,54.0,130.0,157.0
304,train,7360,台鐵瑞芳站,16,3108.0,231592.0,400.0,4708.0,11578.0,5749.0,5832.0,1178.0,8590.0,1812.0,636.0,769.0,891.0,773.0,869.0,857.0,900.0,1035.0,997.0,861.0,20.0,330.0,2096.0,1063.0,3358.0,1860.0,1395.0,234.0,4821.0,4688.0,75.0,120.0,470.0,426.0
305,train,7362,台鐵八斗子站,16,4893.0,379356.0,405.0,7616.0,18324.0,9112.0,9213.0,1998.0,14029.0,2296.0,1051.0,1374.0,1371.0,1224.0,1458.0,1526.0,1506.0,1639.0,1543.0,1339.0,85.0,716.0,3940.0,1918.0,5606.0,2325.0,1534.0,167.0,7835.0,7551.0,128.0,128.0,1123.0,895.0
306,train,7380,台鐵四腳亭站,29,7233.0,565926.0,778.0,10389.0,25199.0,12547.0,12653.0,2779.0,18239.0,4180.0,1237.0,1602.0,1805.0,1606.0,1827.0,1861.0,1854.0,2130.0,2254.0,2057.0,81.0,1074.0,5564.0,2781.0,7355.0,2820.0,2443.0,253.0,10706.0,10316.0,144.0,244.0,1208.0,1289.0
307,train,0900,台鐵基隆站,102,20316.0,1676897.0,2806.0,30121.0,70517.0,35067.0,35445.0,7182.0,50304.0,13024.0,3333.0,4362.0,4818.0,4256.0,4917.0,5389.0,5407.0,5779.0,6150.0,5880.0,269.0,3355.0,15887.0,8067.0,21104.0,7302.0,6507.0,691.0,29501.0,29112.0,362.0,666.0,3190.0,3467.0
308,train,0910,台鐵三坑站,101,19226.0,1575132.0,2761.0,28538.0,66313.0,32933.0,33378.0,6704.0,47087.0,12518.0,3083.0,4026.0,4451.0,3995.0,4642.0,5050.0,5049.0,5356.0,5808.0,5613.0,254.0,3198.0,14989.0,7577.0,19844.0,6761.0,6196.0,655.0,27712.0,27287.0,336.0,642.0,2999.0,3293.0
309,train,0920,台鐵八堵站,70,15351.0,1267940.0,1910.0,22281.0,52769.0,26073.0,26690.0,5977.0,37373.0,9420.0,2557.0,3213.0,3472.0,3170.0,3789.0,4121.0,3989.0,4239.0,4506.0,4309.0,187.0,2510.0,11844.0,6083.0,15499.0,5250.0,4866.0,456.0,22342.0,21743.0,271.0,476.0,2399.0,2538.0
310,train,0930,台鐵七堵站,25,7598.0,591102.0,665.0,10391.0,25661.0,12888.0,12772.0,2756.0,18962.0,3941.0,1345.0,1750.0,1881.0,1680.0,1939.0,1963.0,1912.0,2113.0,2292.0,2081.0,71.0,1087.0,5669.0,2834.0,7580.0,2873.0,2556.0,187.0,10917.0,10712.0,151.0,206.0,976.0,995.0
311,train,940,台鐵百福站,19,6725.0,522355.0,510.0,9041.0,22483.0,11191.0,11291.0,2599.0,16878.0,3005.0,1239.0,1555.0,1663.0,1468.0,1828.0,1877.0,1776.0,1939.0,1896.0,1635.0,61.0,898.0,5068.0,2502.0,6390.0,2669.0,2100.0,162.0,9734.0,9429.0,156.0,159.0,885.0,792.0
312,train,7361,台鐵海科館站,14,4656.0,363164.0,357.0,7260.0,17414.0,8665.0,8749.0,1900.0,13365.0,2147.0,1001.0,1307.0,1309.0,1165.0,1395.0,1463.0,1433.0,1569.0,1467.0,1258.0,84.0,693.0,3778.0,1840.0,5350.0,2169.0,1420.0,147.0,7434.0,7202.0,121.0,120.0,1094.0,864.0
313,train,7390,台鐵暖暖站,54,12305.0,993687.0,1457.0,18252.0,43205.0,21461.0,21744.0,4944.0,30781.0,7480.0,2087.0,2656.0,2881.0,2614.0,3141.0,3311.0,3260.0,3583.0,3739.0,3503.0,145.0,1916.0,9408.0,4803.0,12598.0,4666.0,4224.0,419.0,18323.0,17650.0,233.0,395.0,2103.0,2172.0
314,train,1080,台鐵桃園站,82,41765.0,4002656.0,2712.0,55798.0,147466.0,71853.0,75616.0,21927.0,106407.0,19133.0,8337.0,9469.0,10074.0,10473.0,13384.0,12899.0,11066.0,10696.0,10439.0,9557.0,748.0,9414.0,38024.0,15128.0,37076.0,13376.0,10748.0,791.0,65047.0,63351.0,1388.0,850.0,6916.0,5879.0
315,train,1090,台鐵內壢站,41,21062.0,1935382.0,1298.0,28617.0,76352.0,37487.0,38865.0,11607.0,56424.0,8318.0,4452.0,5095.0,5448.0,5747.0,7160.0,6911.0,6108.0,5736.0,5344.0,4435.0,400.0,4327.0,19400.0,7639.0,20652.0,6772.0,5047.0,397.0,33743.0,32302.0,759.0,425.0,3325.0,2784.0
316,train,1100,台鐵中壢站,66,31640.0,3053136.0,2203.0,42205.0,112228.0,55047.0,57182.0,16834.0,81181.0,14215.0,6214.0,7242.0,8022.0,8280.0,10137.0,9615.0,8278.0,8169.0,8053.0,7166.0,738.0,7646.0,30060.0,11741.0,29324.0,8522.0,6765.0,457.0,49305.0,48738.0,1114.0,620.0,4937.0,4622.0
317,train,1110,台鐵埔心站,22,11299.0,1016846.0,681.0,14358.0,39912.0,19817.0,20092.0,6499.0,29472.0,3943.0,2343.0,2780.0,2942.0,3161.0,3987.0,3545.0,2971.0,2788.0,2755.0,2200.0,147.0,2042.0,10249.0,4053.0,11098.0,3287.0,2350.0,140.0,17529.0,17579.0,454.0,169.0,2096.0,1413.0
318,train,1120,台鐵楊梅站,23,9288.0,823292.0,702.0,11564.0,32515.0,16229.0,16281.0,5023.0,23893.0,3599.0,1972.0,2386.0,2475.0,2382.0,2875.0,2690.0,2405.0,2420.0,2389.0,1897.0,116.0,1572.0,8238.0,3259.0,9364.0,2764.0,1972.0,166.0,14232.0,14214.0,344.0,182.0,1562.0,1064.0
319,train,1130,台鐵富岡站,4,1316.0,105884.0,112.0,1606.0,4791.0,2503.0,2288.0,581.0,3466.0,745.0,290.0,345.0,365.0,351.0,393.0,398.0,315.0,348.0,360.0,302.0,8.0,174.0,1142.0,421.0,1433.0,478.0,469.0,75.0,1962.0,2220.0,52.0,32.0,162.0,131.0
320,train,1140,台鐵新富站,3,1010.0,81215.0,84.0,1202.0,3618.0,1881.0,1737.0,434.0,2605.0,581.0,211.0,257.0,275.0,270.0,302.0,287.0,232.0,258.0,280.0,233.0,5.0,131.0,874.0,313.0,1081.0,356.0,360.0,57.0,1476.0,1674.0,41.0,25.0,110.0,109.0
321,thsr,Nangang,高鐵南港站,50,35151.0,4194185.0,1982.0,42268.0,107662.0,52086.0,55572.0,14817.0,77055.0,15786.0,5077.0,6072.0,6743.0,7579.0,9928.0,9533.0,8050.0,8174.0,8202.0,7696.0,1090.0,9460.0,32118.0,12639.0,22579.0,6986.0,7316.0,479.0,46020.0,49385.0,969.0,617.0,4980.0,6109.0
322,thsr,Taipei,高鐵台北站,168,88026.0,10804212.0,6688.0,114138.0,268341.0,127855.0,140493.0,35346.0,182007.0,50991.0,11367.0,13404.0,14842.0,16811.0,22584.0,22697.0,19826.0,19836.0,20414.0,20254.0,3627.0,26559.0,80463.0,29591.0,55729.0,18657.0,16960.0,1009.0,114613.0,118474.0,2110.0,2036.0,15228.0,17403.0
323,thsr,Banqiao,高鐵板橋站,168,73382.0,6775414.0,5317.0,99343.0,256340.0,125052.0,131299.0,32490.0,185234.0,38626.0,12570.0,14646.0,16773.0,17989.0,23327.0,23664.0,19545.0,18201.0,19020.0,19511.0,1214.0,15389.0,63487.0,28660.0,63903.0,27980.0,21483.0,1349.0,112014.0,111625.0,1852.0,1542.0,9894.0,9305.0
324,thsr,Taoyuan,高鐵桃園站,4,2287.0,257875.0,158.0,3383.0,8081.0,4092.0,3989.0,1338.0,5913.0,832.0,384.0,497.0,620.0,718.0,819.0,721.0,598.0,601.0,533.0,422.0,86.0,713.0,2286.0,735.0,1764.0,589.0,485.0,73.0,3431.0,3909.0,107.0,31.0,942.0,364.0
325,train,R1,台鐵鳳鳴站,47,21911.0,1880870.0,1427.0,29077.0,78775.0,39012.0,39767.0,11010.0,57094.0,10676.0,4274.0,5093.0,5591.0,5837.0,7305.0,6764.0,5481.0,5532.0,5739.0,5470.0,299.0,4103.0,18743.0,7436.0,20881.0,8860.0,6816.0,498.0,34554.0,33695.0,711.0,508.0,3554.0,3371.0
326,train,R2,台鐵桃園站,81,41322.0,3970100.0,2686.0,55206.0,145813.0,71027.0,74790.0,21723.0,105157.0,18934.0,8246.0,9354.0,9958.0,10348.0,13219.0,12747.0,10961.0,10590.0,10304.0,9418.0,743.0,9361.0,37686.0,14993.0,36613.0,13101.0,10584.0,778.0,64320.0,62656.0,1376.0,841.0,6853.0,5794.0
327,train,R3,台鐵國際路站,70,32275.0,3064591.0,2295.0,43505.0,114960.0,56145.0,58824.0,16741.0,83240.0,14982.0,6634.0,7506.0,7959.0,8130.0,10206.0,10004.0,8924.0,8514.0,8120.0,7246.0,583.0,7321.0,29873.0,11767.0,29257.0,10140.0,8435.0,661.0,50601.0,49293.0,1080.0,677.0,5163.0,4454.0
328,train,R4,台鐵永豐路站,47,25103.0,2370021.0,1524.0,33501.0,89689.0,43958.0,45731.0,13474.0,66352.0,9862.0,5281.0,6057.0,6375.0,6615.0,8317.0,8130.0,7199.0,6748.0,6342.0,5295.0,467.0,5433.0,23289.0,9106.0,23678.0,7810.0,5833.0,467.0,39514.0,38345.0,887.0,473.0,3925.0,3335.0
329,train,R5,台鐵內壢站,44,22132.0,2020893.0,1382.0,30014.0,80401.0,39517.0,40884.0,12156.0,59349.0,8893.0,4683.0,5353.0,5742.0,6069.0,7545.0,7252.0,6407.0,6007.0,5600.0,4702.0,412.0,4494.0,20314.0,8019.0,21815.0,7200.0,5438.0,430.0,35480.0,34042.0,801.0,448.0,3443.0,2905.0
330,train,R6,台鐵中原大學站,74,34739.0,3297995.0,2438.0,46626.0,123821.0,60451.0,63368.0,18634.0,89809.0,15375.0,6926.0,8068.0,8817.0,9076.0,11102.0,10830.0,9535.0,9127.0,8762.0,7573.0,786.0,8035.0,32788.0,12986.0,32383.0,9770.0,7722.0,548.0,54401.0,53356.0,1212.0,696.0,5224.0,4604.0
331,train,R7,台鐵中壢站,67,32243.0,3101584.0,2231.0,43000.0,114478.0,56162.0,58317.0,17118.0,82847.0,14515.0,6330.0,7408.0,8194.0,8446.0,10346.0,9801.0,8453.0,8342.0,8208.0,7314.0,744.0,7733.0,30614.0,11976.0,29966.0,8738.0,6972.0,472.0,50270.0,49685.0,1135.0,638.0,5022.0,4694.0
332,train,R8,台鐵平鎮站(未確定站址),57,26536.0,2567001.0,1897.0,34696.0,94117.0,46436.0,47681.0,14103.0,67958.0,12060.0,5207.0,6040.0,6770.0,7015.0,8622.0,8042.0,6772.0,6646.0,6705.0,6133.0,587.0,6326.0,25138.0,9718.0,24675.0,7284.0,5811.0,364.0,41220.0,41275.0,954.0,502.0,4227.0,3998.0
333,train,R9,台鐵埔心站,22,11299.0,1016846.0,681.0,14358.0,39912.0,19817.0,20092.0,6499.0,29472.0,3943.0,2343.0,2780.0,2942.0,3161.0,3987.0,3545.0,2971.0,2788.0,2755.0,2200.0,147.0,2042.0,10249.0,4053.0,11098.0,3287.0,2350.0,140.0,17529.0,17579.0,454.0,169.0,2096.0,1413.0
334,train,R10,台鐵楊梅站,23,9288.0,823292.0,702.0,11564.0,32515.0,16229.0,16281.0,5023.0,23893.0,3599.0,1972.0,2386.0,2475.0,2382.0,2875.0,2690.0,2405.0,2420.0,2389.0,1897.0,116.0,1572.0,8238.0,3259.0,9364.0,2764.0,1972.0,166.0,14232.0,14214.0,344.0,182.0,1562.0,1064.0
335,train,R11,台鐵富岡站,4,1316.0,105884.0,112.0,1606.0,4791.0,2503.0,2288.0,581.0,3466.0,745.0,290.0,345.0,365.0,351.0,393.0,398.0,315.0,348.0,360.0,302.0,8.0,174.0,1142.0,421.0,1433.0,478.0,469.0,75.0,1962.0,2220.0,52.0,32.0,162.0,131.0
